country,date,movility_reduction,deaths,pop
Bahrain,2020-03-10,4.0,0,1316500
Bahrain,2020-03-11,5.0,0,1316500
Bahrain,2020-03-12,6.0,0,1316500
Bahrain,2020-03-13,7.0,0,1316500
Bahrain,2020-03-14,6.0,0,1316500
Bahrain,2020-03-15,5.0,0,1316500
Bahrain,2020-03-16,6.0,1,1316500
Bahrain,2020-03-17,6.0,1,1316500
Bahrain,2020-03-18,8.0,1,1316500
Bahrain,2020-03-19,11.0,1,1316500
Bahrain,2020-03-20,13.0,1,1316500
Bahrain,2020-03-21,11.0,1,1316500
Bahrain,2020-03-22,11.0,2,1316500
Bahrain,2020-03-23,12.0,2,1316500
Bahrain,2020-03-24,13.0,3,1316500
Bahrain,2020-03-25,13.0,4,1316500
Bahrain,2020-03-26,18.0,4,1316500
Bahrain,2020-03-27,20.0,4,1316500
Bahrain,2020-03-28,16.0,4,1316500
Bahrain,2020-03-29,16.0,4,1316500
Bahrain,2020-03-30,15.0,4,1316500
Bahrain,2020-03-31,15.0,4,1316500
Bahrain,2020-04-01,15.0,4,1316500
Bahrain,2020-04-02,18.0,4,1316500
Bahrain,2020-04-03,17.0,4,1316500
Bahrain,2020-04-04,15.0,4,1316500
Bahrain,2020-04-05,15.0,4,1316500
Bahrain,2020-04-06,15.0,4,1316500
Bahrain,2020-04-07,16.0,5,1316500
Bahrain,2020-04-08,16.0,5,1316500
Bahrain,2020-04-09,19.0,5,1316500
Bahrain,2020-04-10,18.0,6,1316500
Bahrain,2020-04-11,15.0,6,1316500
Bahrain,2020-04-12,15.0,6,1316500
Bahrain,2020-04-13,16.0,6,1316500
Bahrain,2020-04-14,16.0,7,1316500
Bahrain,2020-04-15,16.0,7,1316500
Bahrain,2020-04-16,18.0,7,1316500
Bahrain,2020-04-17,17.0,7,1316500
Bahrain,2020-04-18,14.0,7,1316500
Bahrain,2020-04-19,15.0,7,1316500
Bahrain,2020-04-20,14.0,7,1316500
Bahrain,2020-04-21,14.0,7,1316500
Bahrain,2020-04-22,14.0,7,1316500
Bahrain,2020-04-23,17.0,8,1316500
Bahrain,2020-04-24,19.0,8,1316500
Bahrain,2020-04-25,18.0,8,1316500
Bahrain,2020-04-26,19.0,8,1316500
Bahrain,2020-04-27,19.0,8,1316500
Bahrain,2020-04-28,17.0,8,1316500
Bahrain,2020-04-29,19.0,8,1316500
Bahrain,2020-04-30,22.0,8,1316500
Bahrain,2020-05-01,19.0,8,1316500
Bahrain,2020-05-02,20.0,8,1316500
Benin,2020-02-15,-1.0,0,9988068
Benin,2020-02-16,0.0,0,9988068
Benin,2020-02-17,1.0,0,9988068
Benin,2020-02-18,0.0,0,9988068
Benin,2020-02-19,1.0,0,9988068
Benin,2020-02-20,0.0,0,9988068
Benin,2020-02-21,0.0,0,9988068
Benin,2020-02-22,0.0,0,9988068
Benin,2020-02-23,-1.0,0,9988068
Benin,2020-02-24,1.0,0,9988068
Benin,2020-02-25,0.0,0,9988068
Benin,2020-02-26,1.0,0,9988068
Benin,2020-02-27,1.0,0,9988068
Benin,2020-02-28,2.0,0,9988068
Benin,2020-02-29,0.0,0,9988068
Benin,2020-03-01,-1.0,0,9988068
Benin,2020-03-02,0.0,0,9988068
Benin,2020-03-03,0.0,0,9988068
Benin,2020-03-04,0.0,0,9988068
Benin,2020-03-05,0.0,0,9988068
Benin,2020-03-06,1.0,0,9988068
Benin,2020-03-07,-1.0,0,9988068
Benin,2020-03-08,-1.0,0,9988068
Benin,2020-03-09,0.0,0,9988068
Benin,2020-03-10,-1.0,0,9988068
Benin,2020-03-11,-1.0,0,9988068
Benin,2020-03-12,-1.0,0,9988068
Benin,2020-03-13,-1.0,0,9988068
Benin,2020-03-14,0.0,0,9988068
Benin,2020-03-15,0.0,0,9988068
Benin,2020-03-16,-1.0,0,9988068
Benin,2020-03-17,-1.0,0,9988068
Benin,2020-03-18,0.0,0,9988068
Benin,2020-03-19,1.0,0,9988068
Benin,2020-03-20,0.0,0,9988068
Benin,2020-03-21,2.0,0,9988068
Benin,2020-03-22,3.0,0,9988068
Benin,2020-03-23,2.0,0,9988068
Benin,2020-03-24,6.0,0,9988068
Benin,2020-03-25,3.0,0,9988068
Benin,2020-03-26,3.0,0,9988068
Benin,2020-03-27,2.0,0,9988068
Benin,2020-03-28,3.0,0,9988068
Benin,2020-03-29,5.0,0,9988068
Benin,2020-03-30,10.0,0,9988068
Benin,2020-03-31,9.0,0,9988068
Benin,2020-04-01,9.0,0,9988068
Benin,2020-04-02,10.0,0,9988068
Benin,2020-04-03,9.0,0,9988068
Benin,2020-04-04,10.0,0,9988068
Benin,2020-04-05,8.0,0,9988068
Benin,2020-04-06,9.0,1,9988068
Benin,2020-04-07,10.0,1,9988068
Benin,2020-04-08,12.0,1,9988068
Benin,2020-04-09,14.0,1,9988068
Benin,2020-04-10,14.0,1,9988068
Benin,2020-04-11,11.0,1,9988068
Benin,2020-04-12,11.0,1,9988068
Benin,2020-04-13,20.0,1,9988068
Benin,2020-04-14,10.0,1,9988068
Benin,2020-04-15,10.0,1,9988068
Benin,2020-04-16,10.0,1,9988068
Benin,2020-04-17,11.0,1,9988068
Benin,2020-04-18,9.0,1,9988068
Benin,2020-04-19,9.0,1,9988068
Benin,2020-04-20,9.0,1,9988068
Benin,2020-04-21,8.0,1,9988068
Benin,2020-04-22,10.0,1,9988068
Benin,2020-04-23,10.0,1,9988068
Benin,2020-04-24,12.0,1,9988068
Benin,2020-04-25,10.0,1,9988068
Benin,2020-04-26,12.0,1,9988068
Benin,2020-04-27,10.0,1,9988068
Benin,2020-04-28,9.0,1,9988068
Benin,2020-04-29,13.0,1,9988068
Benin,2020-04-30,10.0,1,9988068
Benin,2020-05-01,18.0,2,9988068
Benin,2020-05-02,9.0,2,9988068
Bolivia,2020-02-15,0.0,0,10027254
Bolivia,2020-02-16,3.0,0,10027254
Bolivia,2020-02-17,0.0,0,10027254
Bolivia,2020-02-18,-2.0,0,10027254
Bolivia,2020-02-19,-2.0,0,10027254
Bolivia,2020-02-20,-1.0,0,10027254
Bolivia,2020-02-21,-1.0,0,10027254
Bolivia,2020-02-22,1.0,0,10027254
Bolivia,2020-02-23,0.0,0,10027254
Bolivia,2020-02-24,13.0,0,10027254
Bolivia,2020-02-25,13.0,0,10027254
Bolivia,2020-02-26,2.0,0,10027254
Bolivia,2020-02-27,0.0,0,10027254
Bolivia,2020-02-28,0.0,0,10027254
Bolivia,2020-02-29,3.0,0,10027254
Bolivia,2020-03-01,4.0,0,10027254
Bolivia,2020-03-02,-1.0,0,10027254
